user_id,recency,frequency,r_score,f_score,avg_r,avg_f,user_class
292788,2017-12-03,27,20,20,60.0,60.0,普通用户
292793,2017-12-03,238,20,100,60.0,60.0,活跃用户
292801,2017-12-03,74,20,60,60.0,60.0,普通用户
292804,2017-12-03,82,20,60,60.0,60.0,普通用户
292807,2017-12-03,285,20,100,60.0,60.0,活跃用户
292808,2017-12-03,47,20,40,60.0,60.0,普通用户
292828,2017-12-03,212,20,100,60.0,60.0,活跃用户
292835,2017-12-03,462,20,100,60.0,60.0,活跃用户
292848,2017-12-03,217,20,100,60.0,60.0,活跃用户
29285,2017-12-03,104,20,80,60.0,60.0,活跃用户
292854,2017-12-03,259,20,100,60.0,60.0,活跃用户
292858,2017-12-03,9,20,20,60.0,60.0,普通用户
292865,2017-12-03,107,20,80,60.0,60.0,活跃用户
292872,2017-12-03,204,20,100,60.0,60.0,活跃用户
292877,2017-12-03,31,20,20,60.0,60.0,普通用户
292881,2017-12-03,95,20,60,60.0,60.0,普通用户
292885,2017-12-03,24,20,20,60.0,60.0,普通用户
292887,2017-12-03,160,20,100,60.0,60.0,活跃用户
292890,2017-12-03,24,20,20,60.0,60.0,普通用户
292900,2017-12-03,214,20,100,60.0,60.0,活跃用户
292903,2017-12-03,250,20,100,60.0,60.0,活跃用户
292905,2017-12-03,71,20,60,60.0,60.0,普通用户
292915,2017-12-03,114,20,80,60.0,60.0,活跃用户
292916,2017-12-03,159,20,100,60.0,60.0,活跃用户
292917,2017-12-03,66,20,60,60.0,60.0,普通用户
292923,2017-12-03,42,20,40,60.0,60.0,普通用户
292926,2017-12-03,94,20,60,60.0,60.0,普通用户
292927,2017-12-03,25,20,20,60.0,60.0,普通用户
292928,2017-12-03,214,20,100,60.0,60.0,活跃用户
292933,2017-12-03,100,20,80,60.0,60.0,活跃用户
292934,2017-12-03,24,20,20,60.0,60.0,普通用户
292935,2017-12-03,31,20,20,60.0,60.0,普通用户
292942,2017-12-03,55,20,40,60.0,60.0,普通用户
292947,2017-12-03,35,20,40,60.0,60.0,普通用户
292949,2017-12-03,28,20,20,60.0,60.0,普通用户
292952,2017-12-03,18,20,20,60.0,60.0,普通用户
292956,2017-12-03,97,20,80,60.0,60.0,活跃用户
292958,2017-12-03,75,20,60,60.0,60.0,普通用户
292964,2017-12-03,31,20,20,60.0,60.0,普通用户
292968,2017-12-03,45,20,40,60.0,60.0,普通用户
292970,2017-12-03,53,20,40,60.0,60.0,普通用户
292977,2017-12-03,15,20,20,60.0,60.0,普通用户
292979,2017-12-03,29,20,20,60.0,60.0,普通用户
292980,2017-12-03,21,20,20,60.0,60.0,普通用户
292984,2017-12-03,41,20,40,60.0,60.0,普通用户
292987,2017-12-03,66,20,60,60.0,60.0,普通用户
293,2017-12-03,83,20,60,60.0,60.0,普通用户
2930,2017-12-03,148,20,80,60.0,60.0,活跃用户
293003,2017-12-03,77,20,60,60.0,60.0,普通用户
293010,2017-12-03,85,20,60,60.0,60.0,普通用户
293011,2017-12-03,418,20,100,60.0,60.0,活跃用户
293013,2017-12-03,101,20,80,60.0,60.0,活跃用户
293014,2017-12-03,8,20,20,60.0,60.0,普通用户
293030,2017-12-03,122,20,80,60.0,60.0,活跃用户
293033,2017-12-03,158,20,100,60.0,60.0,活跃用户
293049,2017-12-03,45,20,40,60.0,60.0,普通用户
293052,2017-12-03,127,20,80,60.0,60.0,活跃用户
293070,2017-12-03,329,20,100,60.0,60.0,活跃用户
293077,2017-12-03,87,20,60,60.0,60.0,普通用户
29308,2017-12-03,145,20,80,60.0,60.0,活跃用户
29309,2017-12-03,89,20,60,60.0,60.0,普通用户
293092,2017-12-03,82,20,60,60.0,60.0,普通用户
293095,2017-12-03,148,20,80,60.0,60.0,活跃用户
293096,2017-12-03,123,20,80,60.0,60.0,活跃用户
293100,2017-12-03,152,20,80,60.0,60.0,活跃用户
293110,2017-12-03,39,20,40,60.0,60.0,普通用户
293111,2017-12-03,156,20,80,60.0,60.0,活跃用户
293112,2017-12-03,96,20,80,60.0,60.0,普通用户
293114,2017-12-03,285,20,100,60.0,60.0,活跃用户
293117,2017-12-03,48,20,40,60.0,60.0,普通用户
29312,2017-12-03,35,20,40,60.0,60.0,普通用户
293120,2017-12-03,95,20,60,60.0,60.0,普通用户
293125,2017-12-03,141,20,80,60.0,60.0,活跃用户
293128,2017-12-03,58,20,40,60.0,60.0,普通用户
29313,2017-12-03,45,20,40,60.0,60.0,普通用户
293132,2017-12-03,141,20,80,60.0,60.0,活跃用户
293133,2017-12-03,124,20,80,60.0,60.0,活跃用户
293158,2017-12-03,62,20,60,60.0,60.0,普通用户
29316,2017-12-03,321,20,100,60.0,60.0,活跃用户
293162,2017-12-03,77,20,60,60.0,60.0,普通用户
293165,2017-12-03,307,20,100,60.0,60.0,活跃用户
293167,2017-12-03,48,20,40,60.0,60.0,普通用户
293171,2017-12-03,50,20,40,60.0,60.0,普通用户
293174,2017-12-03,103,20,80,60.0,60.0,活跃用户
293175,2017-12-03,172,20,100,60.0,60.0,活跃用户
293178,2017-12-03,24,20,20,60.0,60.0,普通用户
293180,2017-12-03,115,20,80,60.0,60.0,活跃用户
293187,2017-12-03,57,20,40,60.0,60.0,普通用户
293188,2017-12-02,4,20,20,60.0,60.0,普通用户
29319,2017-12-03,258,20,100,60.0,60.0,活跃用户
293196,2017-12-03,127,20,80,60.0,60.0,活跃用户
293197,2017-12-03,160,20,100,60.0,60.0,活跃用户
2932,2017-12-03,54,20,40,60.0,60.0,普通用户
293206,2017-12-03,113,20,80,60.0,60.0,活跃用户
293213,2017-12-03,79,20,60,60.0,60.0,普通用户
293214,2017-12-03,74,20,60,60.0,60.0,普通用户
293217,2017-12-03,37,20,40,60.0,60.0,普通用户
29322,2017-12-03,154,20,80,60.0,60.0,活跃用户
293222,2017-12-03,108,20,80,60.0,60.0,活跃用户
293229,2017-12-03,90,20,60,60.0,60.0,普通用户
293230,2017-12-03,180,20,100,60.0,60.0,活跃用户
293232,2017-12-03,87,20,60,60.0,60.0,普通用户
293239,2017-12-03,24,20,20,60.0,60.0,普通用户
293241,2017-12-03,295,20,100,60.0,60.0,活跃用户
293243,2017-12-03,104,20,80,60.0,60.0,活跃用户
293244,2017-12-03,22,20,20,60.0,60.0,普通用户
293254,2017-12-03,100,20,80,60.0,60.0,活跃用户
293262,2017-12-03,54,20,40,60.0,60.0,普通用户
293264,2017-12-03,96,20,80,60.0,60.0,普通用户
293271,2017-12-03,116,20,80,60.0,60.0,活跃用户
293272,2017-12-03,149,20,80,60.0,60.0,活跃用户
293275,2017-12-03,20,20,20,60.0,60.0,普通用户
293287,2017-12-03,31,20,20,60.0,60.0,普通用户
293305,2017-12-03,106,20,80,60.0,60.0,活跃用户
293309,2017-12-03,264,20,100,60.0,60.0,活跃用户
293323,2017-12-03,72,20,60,60.0,60.0,普通用户
293325,2017-12-03,133,20,80,60.0,60.0,活跃用户
293326,2017-12-03,40,20,40,60.0,60.0,普通用户
293330,2017-12-03,285,20,100,60.0,60.0,活跃用户
293331,2017-12-03,11,20,20,60.0,60.0,普通用户
293332,2017-12-03,29,20,20,60.0,60.0,普通用户
293335,2017-12-03,41,20,40,60.0,60.0,普通用户
293340,2017-12-03,15,20,20,60.0,60.0,普通用户
293345,2017-12-03,86,20,60,60.0,60.0,普通用户
293347,2017-12-03,64,20,60,60.0,60.0,普通用户
293351,2017-12-03,79,20,60,60.0,60.0,普通用户
293353,2017-12-03,37,20,40,60.0,60.0,普通用户
293356,2017-12-03,13,20,20,60.0,60.0,普通用户
293360,2017-12-03,57,20,40,60.0,60.0,普通用户
293361,2017-12-03,134,20,80,60.0,60.0,活跃用户
293364,2017-12-03,244,20,100,60.0,60.0,活跃用户
293365,2017-12-03,7,20,20,60.0,60.0,普通用户
293374,2017-12-03,22,20,20,60.0,60.0,普通用户
293385,2017-12-03,75,20,60,60.0,60.0,普通用户
293387,2017-12-03,145,20,80,60.0,60.0,活跃用户
293392,2017-12-03,20,20,20,60.0,60.0,普通用户
2934,2017-12-03,29,20,20,60.0,60.0,普通用户
293404,2017-12-03,19,20,20,60.0,60.0,普通用户
293406,2017-12-03,124,20,80,60.0,60.0,活跃用户
293408,2017-12-03,64,20,60,60.0,60.0,普通用户
293409,2017-12-03,109,20,80,60.0,60.0,活跃用户
29341,2017-12-03,81,20,60,60.0,60.0,普通用户
293412,2017-12-03,40,20,40,60.0,60.0,普通用户
293416,2017-12-03,10,20,20,60.0,60.0,普通用户
293419,2017-12-03,37,20,40,60.0,60.0,普通用户
293433,2017-12-03,119,20,80,60.0,60.0,活跃用户
293439,2017-12-03,13,20,20,60.0,60.0,普通用户
293440,2017-12-03,110,20,80,60.0,60.0,活跃用户
293444,2017-12-03,124,20,80,60.0,60.0,活跃用户
293445,2017-12-03,329,20,100,60.0,60.0,活跃用户
293452,2017-12-03,205,20,100,60.0,60.0,活跃用户
293456,2017-12-03,66,20,60,60.0,60.0,普通用户
293466,2017-12-03,71,20,60,60.0,60.0,普通用户
293469,2017-12-03,363,20,100,60.0,60.0,活跃用户
293480,2017-12-02,32,20,20,60.0,60.0,普通用户
293482,2017-12-03,49,20,40,60.0,60.0,普通用户
293489,2017-12-03,400,20,100,60.0,60.0,活跃用户
293492,2017-12-03,248,20,100,60.0,60.0,活跃用户
293493,2017-12-03,41,20,40,60.0,60.0,普通用户
293495,2017-12-03,18,20,20,60.0,60.0,普通用户
293501,2017-12-03,20,20,20,60.0,60.0,普通用户
293504,2017-12-03,89,20,60,60.0,60.0,普通用户
293506,2017-12-03,28,20,20,60.0,60.0,普通用户
293508,2017-12-03,45,20,40,60.0,60.0,普通用户
293514,2017-12-03,327,20,100,60.0,60.0,活跃用户
293515,2017-12-03,71,20,60,60.0,60.0,普通用户
293517,2017-12-03,181,20,100,60.0,60.0,活跃用户
293518,2017-12-03,12,20,20,60.0,60.0,普通用户
293520,2017-12-03,26,20,20,60.0,60.0,普通用户
293521,2017-12-03,53,20,40,60.0,60.0,普通用户
293523,2017-12-03,10,20,20,60.0,60.0,普通用户
293526,2017-12-03,61,20,60,60.0,60.0,普通用户
293528,2017-12-03,37,20,40,60.0,60.0,普通用户
29353,2017-12-03,275,20,100,60.0,60.0,活跃用户
293539,2017-12-03,15,20,20,60.0,60.0,普通用户
29354,2017-12-03,13,20,20,60.0,60.0,普通用户
293558,2017-12-03,86,20,60,60.0,60.0,普通用户
293560,2017-12-03,91,20,60,60.0,60.0,普通用户
293564,2017-12-03,37,20,40,60.0,60.0,普通用户
29357,2017-12-03,49,20,40,60.0,60.0,普通用户
293575,2017-12-03,30,20,20,60.0,60.0,普通用户
293581,2017-12-03,90,20,60,60.0,60.0,普通用户
293584,2017-12-03,81,20,60,60.0,60.0,普通用户
293585,2017-12-03,96,20,80,60.0,60.0,普通用户
29359,2017-12-03,92,20,60,60.0,60.0,普通用户
293599,2017-12-03,10,20,20,60.0,60.0,普通用户
293601,2017-12-03,240,20,100,60.0,60.0,活跃用户
293605,2017-12-03,43,20,40,60.0,60.0,普通用户
293606,2017-12-03,49,20,40,60.0,60.0,普通用户
293607,2017-12-03,58,20,40,60.0,60.0,普通用户
293621,2017-12-03,131,20,80,60.0,60.0,活跃用户
293625,2017-12-03,85,20,60,60.0,60.0,普通用户
293627,2017-12-03,63,20,60,60.0,60.0,普通用户
293629,2017-12-03,27,20,20,60.0,60.0,普通用户
293631,2017-12-03,31,20,20,60.0,60.0,普通用户
293639,2017-12-03,19,20,20,60.0,60.0,普通用户
293641,2017-12-03,81,20,60,60.0,60.0,普通用户
293643,2017-12-03,24,20,20,60.0,60.0,普通用户
293645,2017-12-03,6,20,20,60.0,60.0,普通用户
293652,2017-12-03,58,20,40,60.0,60.0,普通用户
293654,2017-12-03,110,20,80,60.0,60.0,活跃用户
293657,2017-12-03,16,20,20,60.0,60.0,普通用户
293660,2017-12-03,223,20,100,60.0,60.0,活跃用户
293664,2017-12-03,69,20,60,60.0,60.0,普通用户
293665,2017-12-03,83,20,60,60.0,60.0,普通用户
293669,2017-12-03,456,20,100,60.0,60.0,活跃用户
29367,2017-12-03,68,20,60,60.0,60.0,普通用户
293673,2017-12-03,22,20,20,60.0,60.0,普通用户
293674,2017-12-03,119,20,80,60.0,60.0,活跃用户
293678,2017-12-03,31,20,20,60.0,60.0,普通用户
293691,2017-12-03,98,20,80,60.0,60.0,活跃用户
293700,2017-12-03,105,20,80,60.0,60.0,活跃用户
293708,2017-12-03,62,20,60,60.0,60.0,普通用户
29371,2017-12-03,33,20,20,60.0,60.0,普通用户
293726,2017-12-03,282,20,100,60.0,60.0,活跃用户
293733,2017-12-03,143,20,80,60.0,60.0,活跃用户
293735,2017-12-03,52,20,40,60.0,60.0,普通用户
293736,2017-12-03,88,20,60,60.0,60.0,普通用户
293748,2017-12-03,48,20,40,60.0,60.0,普通用户
29375,2017-12-03,25,20,20,60.0,60.0,普通用户
293753,2017-12-03,21,20,20,60.0,60.0,普通用户
293756,2017-12-03,124,20,80,60.0,60.0,活跃用户
293760,2017-12-03,144,20,80,60.0,60.0,活跃用户
293768,2017-12-03,248,20,100,60.0,60.0,活跃用户
293772,2017-12-03,59,20,40,60.0,60.0,普通用户
293775,2017-12-03,165,20,100,60.0,60.0,活跃用户
293784,2017-12-03,100,20,80,60.0,60.0,活跃用户
293793,2017-12-03,350,20,100,60.0,60.0,活跃用户
293795,2017-12-03,116,20,80,60.0,60.0,活跃用户
293796,2017-12-03,29,20,20,60.0,60.0,普通用户
293800,2017-12-03,120,20,80,60.0,60.0,活跃用户
293801,2017-12-03,70,20,60,60.0,60.0,普通用户
293809,2017-12-03,35,20,40,60.0,60.0,普通用户
293812,2017-12-03,15,20,20,60.0,60.0,普通用户
293813,2017-12-03,199,20,100,60.0,60.0,活跃用户
293814,2017-12-03,30,20,20,60.0,60.0,普通用户
293822,2017-12-03,101,20,80,60.0,60.0,活跃用户
293826,2017-12-03,21,20,20,60.0,60.0,普通用户
293837,2017-12-03,180,20,100,60.0,60.0,活跃用户
293841,2017-12-03,56,20,40,60.0,60.0,普通用户
29385,2017-12-03,70,20,60,60.0,60.0,普通用户
293855,2017-12-03,92,20,60,60.0,60.0,普通用户
293856,2017-12-03,80,20,60,60.0,60.0,普通用户
293858,2017-12-03,87,20,60,60.0,60.0,普通用户
293862,2017-12-03,267,20,100,60.0,60.0,活跃用户
293865,2017-12-03,26,20,20,60.0,60.0,普通用户
293866,2017-12-03,66,20,60,60.0,60.0,普通用户
293871,2017-12-02,104,20,80,60.0,60.0,活跃用户
293877,2017-12-03,14,20,20,60.0,60.0,普通用户
29388,2017-12-03,217,20,100,60.0,60.0,活跃用户
293884,2017-12-03,34,20,40,60.0,60.0,普通用户
293887,2017-12-03,127,20,80,60.0,60.0,活跃用户
293890,2017-12-03,324,20,100,60.0,60.0,活跃用户
293892,2017-12-03,13,20,20,60.0,60.0,普通用户
293896,2017-12-03,30,20,20,60.0,60.0,普通用户
293901,2017-12-03,24,20,20,60.0,60.0,普通用户
293902,2017-12-03,91,20,60,60.0,60.0,普通用户
293920,2017-12-03,47,20,40,60.0,60.0,普通用户
293932,2017-12-03,111,20,80,60.0,60.0,活跃用户
293934,2017-12-03,85,20,60,60.0,60.0,普通用户
293935,2017-12-03,45,20,40,60.0,60.0,普通用户
293937,2017-12-03,16,20,20,60.0,60.0,普通用户
293939,2017-12-03,10,20,20,60.0,60.0,普通用户
293946,2017-12-03,29,20,20,60.0,60.0,普通用户
293948,2017-12-03,51,20,40,60.0,60.0,普通用户
293951,2017-12-03,45,20,40,60.0,60.0,普通用户
293956,2017-12-03,31,20,20,60.0,60.0,普通用户
293959,2017-12-03,225,20,100,60.0,60.0,活跃用户
293961,2017-12-03,60,20,40,60.0,60.0,普通用户
293970,2017-12-03,146,20,80,60.0,60.0,活跃用户
293971,2017-12-03,18,20,20,60.0,60.0,普通用户
293976,2017-12-03,42,20,40,60.0,60.0,普通用户
293977,2017-12-03,103,20,80,60.0,60.0,活跃用户
293979,2017-12-03,107,20,80,60.0,60.0,活跃用户
293983,2017-12-03,226,20,100,60.0,60.0,活跃用户
293991,2017-12-03,13,20,20,60.0,60.0,普通用户
293992,2017-12-03,162,20,100,60.0,60.0,活跃用户
294001,2017-12-03,26,20,20,60.0,60.0,普通用户
294005,2017-12-03,59,20,40,60.0,60.0,普通用户
294010,2017-12-03,270,20,100,60.0,60.0,活跃用户
294011,2017-12-03,6,20,20,60.0,60.0,普通用户
294012,2017-12-03,23,20,20,60.0,60.0,普通用户
294014,2017-12-03,34,20,40,60.0,60.0,普通用户
294024,2017-12-03,70,20,60,60.0,60.0,普通用户
294028,2017-12-03,137,20,80,60.0,60.0,活跃用户
294031,2017-12-03,87,20,60,60.0,60.0,普通用户
294039,2017-12-03,69,20,60,60.0,60.0,普通用户
294041,2017-12-03,14,20,20,60.0,60.0,普通用户
294054,2017-12-03,239,20,100,60.0,60.0,活跃用户
29406,2017-12-03,40,20,40,60.0,60.0,普通用户
294060,2017-12-03,71,20,60,60.0,60.0,普通用户
294061,2017-12-03,91,20,60,60.0,60.0,普通用户
294062,2017-12-03,87,20,60,60.0,60.0,普通用户
294063,2017-12-03,17,20,20,60.0,60.0,普通用户
294064,2017-12-03,119,20,80,60.0,60.0,活跃用户
294066,2017-12-03,106,20,80,60.0,60.0,活跃用户
294068,2017-11-29,13,20,20,60.0,60.0,普通用户
29407,2017-12-03,47,20,40,60.0,60.0,普通用户
294072,2017-12-03,51,20,40,60.0,60.0,普通用户
294077,2017-12-03,55,20,40,60.0,60.0,普通用户
294080,2017-12-03,179,20,100,60.0,60.0,活跃用户
294085,2017-12-03,79,20,60,60.0,60.0,普通用户
294094,2017-12-03,275,20,100,60.0,60.0,活跃用户
294099,2017-12-03,67,20,60,60.0,60.0,普通用户
294104,2017-12-03,20,20,20,60.0,60.0,普通用户
294110,2017-12-03,29,20,20,60.0,60.0,普通用户
294113,2017-12-03,66,20,60,60.0,60.0,普通用户
294114,2017-12-03,67,20,60,60.0,60.0,普通用户
294115,2017-12-03,22,20,20,60.0,60.0,普通用户
294121,2017-12-03,142,20,80,60.0,60.0,活跃用户
294123,2017-12-03,198,20,100,60.0,60.0,活跃用户
294125,2017-12-03,68,20,60,60.0,60.0,普通用户
294129,2017-12-03,34,20,40,60.0,60.0,普通用户
294138,2017-12-03,112,20,80,60.0,60.0,活跃用户
294139,2017-12-03,55,20,40,60.0,60.0,普通用户
294140,2017-12-03,248,20,100,60.0,60.0,活跃用户
294141,2017-12-03,44,20,40,60.0,60.0,普通用户
294146,2017-12-03,100,20,80,60.0,60.0,活跃用户
294149,2017-12-03,39,20,40,60.0,60.0,普通用户
294158,2017-12-03,21,20,20,60.0,60.0,普通用户
294159,2017-12-03,7,20,20,60.0,60.0,普通用户
294160,2017-12-03,37,20,40,60.0,60.0,普通用户
294162,2017-12-03,96,20,80,60.0,60.0,活跃用户
29418,2017-12-03,149,20,80,60.0,60.0,活跃用户
294180,2017-12-03,34,20,40,60.0,60.0,普通用户
294183,2017-12-03,159,20,100,60.0,60.0,活跃用户
294184,2017-12-03,149,20,80,60.0,60.0,活跃用户
294188,2017-12-03,303,20,100,60.0,60.0,活跃用户
294193,2017-12-03,62,20,60,60.0,60.0,普通用户
294203,2017-12-03,57,20,40,60.0,60.0,普通用户
294206,2017-12-03,138,20,80,60.0,60.0,活跃用户
294209,2017-12-03,75,20,60,60.0,60.0,普通用户
294215,2017-12-03,51,20,40,60.0,60.0,普通用户
294218,2017-12-03,108,20,80,60.0,60.0,活跃用户
294226,2017-12-03,212,20,100,60.0,60.0,活跃用户
294236,2017-12-03,123,20,80,60.0,60.0,活跃用户
294239,2017-12-03,123,20,80,60.0,60.0,活跃用户
294242,2017-12-03,59,20,40,60.0,60.0,普通用户
294260,2017-12-03,23,20,20,60.0,60.0,普通用户
294271,2017-12-03,157,20,80,60.0,60.0,活跃用户
294273,2017-12-03,196,20,100,60.0,60.0,活跃用户
294289,2017-12-03,151,20,80,60.0,60.0,活跃用户
294293,2017-12-03,127,20,80,60.0,60.0,活跃用户
2943,2017-12-03,38,20,40,60.0,60.0,普通用户
294303,2017-12-03,57,20,40,60.0,60.0,普通用户
294309,2017-12-03,27,20,20,60.0,60.0,普通用户
294310,2017-12-03,34,20,40,60.0,60.0,普通用户
294316,2017-12-03,29,20,20,60.0,60.0,普通用户
294325,2017-12-03,269,20,100,60.0,60.0,活跃用户
294327,2017-12-03,138,20,80,60.0,60.0,活跃用户
294343,2017-12-03,74,20,60,60.0,60.0,普通用户
294347,2017-12-03,38,20,40,60.0,60.0,普通用户
294348,2017-12-03,73,20,60,60.0,60.0,普通用户
294357,2017-12-03,156,20,80,60.0,60.0,活跃用户
294362,2017-12-03,66,20,60,60.0,60.0,普通用户
29437,2017-12-03,18,20,20,60.0,60.0,普通用户
294370,2017-12-03,264,20,100,60.0,60.0,活跃用户
294373,2017-12-03,64,20,60,60.0,60.0,普通用户
294376,2017-12-03,42,20,40,60.0,60.0,普通用户
294377,2017-12-03,38,20,40,60.0,60.0,普通用户
294378,2017-12-03,217,20,100,60.0,60.0,活跃用户
294383,2017-12-03,311,20,100,60.0,60.0,活跃用户
294389,2017-12-03,154,20,80,60.0,60.0,活跃用户
294397,2017-12-03,24,20,20,60.0,60.0,普通用户
294401,2017-12-03,106,20,80,60.0,60.0,活跃用户
294402,2017-12-03,19,20,20,60.0,60.0,普通用户
294403,2017-12-03,71,20,60,60.0,60.0,普通用户
294404,2017-12-03,92,20,60,60.0,60.0,普通用户
294405,2017-12-03,237,20,100,60.0,60.0,活跃用户
294407,2017-12-03,159,20,100,60.0,60.0,活跃用户
294425,2017-12-03,45,20,40,60.0,60.0,普通用户
294427,2017-12-03,56,20,40,60.0,60.0,普通用户
294437,2017-12-03,21,20,20,60.0,60.0,普通用户
29444,2017-12-03,77,20,60,60.0,60.0,普通用户
294441,2017-12-03,16,20,20,60.0,60.0,普通用户
294444,2017-12-03,174,20,100,60.0,60.0,活跃用户
294459,2017-12-03,93,20,60,60.0,60.0,普通用户
294460,2017-12-03,18,20,20,60.0,60.0,普通用户
294468,2017-12-03,18,20,20,60.0,60.0,普通用户
294474,2017-12-03,20,20,20,60.0,60.0,普通用户
294478,2017-12-03,83,20,60,60.0,60.0,普通用户
294480,2017-12-03,38,20,40,60.0,60.0,普通用户
29449,2017-12-03,21,20,20,60.0,60.0,普通用户
294498,2017-12-03,76,20,60,60.0,60.0,普通用户
29450,2017-12-03,110,20,80,60.0,60.0,活跃用户
294501,2017-12-03,48,20,40,60.0,60.0,普通用户
294503,2017-12-03,204,20,100,60.0,60.0,活跃用户
294506,2017-12-03,95,20,60,60.0,60.0,普通用户
294508,2017-12-02,11,20,20,60.0,60.0,普通用户
294509,2017-12-03,101,20,80,60.0,60.0,活跃用户
294513,2017-12-03,67,20,60,60.0,60.0,普通用户
294527,2017-12-03,111,20,80,60.0,60.0,活跃用户
29453,2017-12-03,97,20,80,60.0,60.0,活跃用户
294546,2017-12-03,47,20,40,60.0,60.0,普通用户
29455,2017-12-03,12,20,20,60.0,60.0,普通用户
294560,2017-12-03,15,20,20,60.0,60.0,普通用户
294563,2017-12-03,187,20,100,60.0,60.0,活跃用户
294567,2017-12-03,87,20,60,60.0,60.0,普通用户
29457,2017-12-03,11,20,20,60.0,60.0,普通用户
294576,2017-12-03,134,20,80,60.0,60.0,活跃用户
294609,2017-12-03,203,20,100,60.0,60.0,活跃用户
294611,2017-12-03,153,20,80,60.0,60.0,活跃用户
294612,2017-12-03,52,20,40,60.0,60.0,普通用户
294619,2017-12-03,31,20,20,60.0,60.0,普通用户
29462,2017-12-03,9,20,20,60.0,60.0,普通用户
294622,2017-12-03,35,20,40,60.0,60.0,普通用户
294625,2017-12-03,364,20,100,60.0,60.0,活跃用户
294627,2017-12-03,123,20,80,60.0,60.0,活跃用户
294628,2017-12-03,14,20,20,60.0,60.0,普通用户
294629,2017-12-03,22,20,20,60.0,60.0,普通用户
294651,2017-12-03,20,20,20,60.0,60.0,普通用户
294652,2017-12-03,33,20,20,60.0,60.0,普通用户
294657,2017-12-03,65,20,60,60.0,60.0,普通用户
294666,2017-12-03,152,20,80,60.0,60.0,活跃用户
294669,2017-12-03,17,20,20,60.0,60.0,普通用户
294677,2017-12-03,314,20,100,60.0,60.0,活跃用户
294680,2017-12-03,13,20,20,60.0,60.0,普通用户
294684,2017-12-03,190,20,100,60.0,60.0,活跃用户
